concept_id,concept_code,privacy_rule,vocabulary_id,date_added
44822637,E994.8,military.csv,icd9cm,2024-03-25
44830725,E999,military.csv,icd9cm,2024-03-25
44823769,E992,military.csv,icd9cm,2024-03-25
44828460,E993.6,military.csv,icd9cm,2024-03-25
44822631,E991.0,military.csv,icd9cm,2024-03-25
44828461,E995.8,military.csv,icd9cm,2024-03-25
44833022,E996.0,military.csv,icd9cm,2024-03-25
44837732,E997.2,military.csv,icd9cm,2024-03-25
44823767,E990.1,military.csv,icd9cm,2024-03-25
44826131,E994.1,military.csv,icd9cm,2024-03-25
44827278,E992.8,military.csv,icd9cm,2024-03-25
44833019,E992.3,military.csv,icd9cm,2024-03-25
44824933,E996.2,military.csv,icd9cm,2024-03-25
44826132,E995.2,military.csv,icd9cm,2024-03-25
44827276,E991,military.csv,icd9cm,2024-03-25
44830723,E995,military.csv,icd9cm,2024-03-25
44833018,E990.2,military.csv,icd9cm,2024-03-25
44823768,E991.5,military.csv,icd9cm,2024-03-25
44835398,E995.1,military.csv,icd9cm,2024-03-25
44831887,E993.2,military.csv,icd9cm,2024-03-25
44824930,E990.0,military.csv,icd9cm,2024-03-25
44830721,E992.1,military.csv,icd9cm,2024-03-25
44823770,E994.2,military.csv,icd9cm,2024-03-25
44830724,E998.9,military.csv,icd9cm,2024-03-25
44820036,764.25,perinatal.csv,icd9cm,2024-03-25
44836279,772.4,perinatal.csv,icd9cm,2024-03-25
44836280,772.5,perinatal.csv,icd9cm,2024-03-25
44830425,770.14,perinatal.csv,icd9cm,2024-03-25
44831570,767.4,perinatal.csv,icd9cm,2024-03-25
44836270,764.91,perinatal.csv,icd9cm,2024-03-25
44836272,764.99,perinatal.csv,icd9cm,2024-03-25
44820051,778.1,perinatal.csv,icd9cm,2024-03-25
44828138,770.6,perinatal.csv,icd9cm,2024-03-25
44830429,771.81,perinatal.csv,icd9cm,2024-03-25
44833902,765.22,perinatal.csv,icd9cm,2024-03-25
44820037,765,perinatal.csv,icd9cm,2024-03-25
44832699,765,perinatal.csv,icd9cm,2024-03-25
